class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
,[ 0.49525911  0.12185979 -1.07012773  0.99913317],[ 0.50968182  0.03105719 -1.07555473  0.99895525],[ 0.52655774  0.02922337 -1.07571971  0.99924511],[ 0.54486203  0.02864656 -1.0761708   0.99888623],[ 0.47027588  0.05128451 -1.06230736  0.99892938],[ 0.45708007  0.05472247 -1.0623157   0.99907368],[ 0.44404936  0.05734349 -1.0627836   0.99858415],[ 0.57417899  0.03736162 -0.86537296  0.9996115 ],[ 0.43506461  0.03869558 -0.7930181   0.99951631],[ 0.53461516  0.15477912 -0.97167957  0.99990982],[ 0.4798243   0.16041486 -0.95080727  0.99988699],[ 0.72640514  0.23295543 -0.66677165  0.99985653],[ 0.3454735   0.22108868 -0.6218878   0.99990809],[ 0.80817348  0.56472105 -0.8298648   0.96789205],[ 0.29226762  0.5179643  -0.88935363  0.95676804],[ 0.8764652   0.79015422 -1.31570745  0.89840966],[ 0.21310556  0.69698906 -1.49242079  0.93843645],[ 0.93485606  0.86188185 -1.41731656  0.86215997],[ 0.16032748  0.75403696 -1.60645366  0.93362063],[ 0.90355426  0.85451645 -1.48641813  0.88372099],[ 0.18298075  0.73958844 -1.66728747  0.94341129],[ 0.87224352  0.82219404 -1.3535769   0.89894181],[ 0.21103361  0.73046583 -1.53287244  0.93921864],[ 0.65901673  0.72961748 -0.00105975  0.96063846],[0.43123403 0.71763623 0.002078   0.96760762],[ 0.76237428  0.92897314 -0.79717189  0.63526231],[ 0.26833999  0.93748665 -0.76950669  0.75511622],[ 0.6355111   1.24263108 -0.35269213  0.19309928],[ 0.50312299  1.22029626 -0.43062106  0.16880731],[ 0.60002941  1.26803613 -0.30963942  0.33200419],[ 0.55435216  1.23866665 -0.39321157  0.26684058],[ 0.63686502  1.40507948 -0.52449787  0.10527358],[ 0.54244947  1.38151348 -0.56979781  0.08134395]
,[ 0.48994151  0.11963864 -1.0943917   0.99915314],[ 0.50675404  0.02743089 -1.10004711  0.99892944],[ 0.52390224  0.02570725 -1.10021877  0.99925214],[ 0.54214585  0.02560317 -1.10070026  0.99886936],[ 0.46580139  0.04411982 -1.08537936  0.99891222],[ 0.45218819  0.04737489 -1.08538401  0.99908692],[ 0.4380137   0.04794025 -1.08585346  0.99856669],[ 0.57235515  0.03458143 -0.88704538  0.99961674],[ 0.43232507  0.0347073  -0.81546843  0.99952793],[ 0.52834833  0.1521256  -0.99577111  0.99990958],[ 0.47440299  0.15929881 -0.97462195  0.99988765],[ 0.72640282  0.23294577 -0.70464307  0.99986035],[ 0.34462741  0.22098199 -0.63076001  0.99991232],[ 0.8081724   0.56511796 -0.91450405  0.96841824],[ 0.29224885  0.52069587 -0.95605421  0.95561522],[ 0.87750387  0.79221207 -1.4222033   0.89669305],[ 0.21316838  0.69772089 -1.61501718  0.93659008],[ 0.93595809  0.86400163 -1.5382731   0.8601982 ],[ 0.16084614  0.75458652 -1.74416828  0.93224436],[ 0.90378541  0.8590191  -1.5972693   0.88271946],[ 0.18281762  0.74006951 -1.79947782  0.94245529],[ 0.87244427  0.82501596 -1.45778966  0.89746845],[ 0.21022251  0.73097068 -1.6559751   0.93766683],[ 0.65839982  0.73062611 -0.00172527  0.95759934],[0.42810911 0.71741623 0.00270993 0.96690965],[ 0.73383528  1.0034436  -0.79213923  0.64139903],[ 0.28799441  0.98028076 -0.74438059  0.76365495],[ 0.62739605  1.35425317 -0.2860263   0.19909737],[ 0.48765182  1.36955667 -0.3759281   0.17841873],[ 0.59942442  1.39124084 -0.24261472  0.33523974],[ 0.53554231  1.40322411 -0.34330255  0.27230275],[ 0.61010706  1.5210439  -0.50403821  0.10635592],[ 0.51483566  1.56847334 -0.58603752  0.08373358]
,[ 0.49109921  0.13052557 -1.02285075  0.99914259],[ 0.50733149  0.04435422 -1.0300281   0.99890149],[ 0.52414656  0.03559262 -1.03020239  0.99923676],[ 0.54200482  0.0324863  -1.03057623  0.99884993],[ 0.46671724  0.06340002 -1.01692688  0.99889326],[ 0.45312586  0.06596395 -1.01690304  0.99907416],[ 0.43910366  0.06401602 -1.0173347   0.998541  ],[ 0.57169735  0.03471808 -0.83376586  0.99961019],[ 0.43227243  0.04194313 -0.76366961  0.99952227],[ 0.52883196  0.15767437 -0.92949009  0.99990654],[ 0.47502089  0.16423354 -0.90886414  0.99988484],[ 0.72659028  0.23295872 -0.64381385  0.99986356],[ 0.34456021  0.22156504 -0.58527964  0.99991578],[ 0.80801183  0.56505203 -0.80788004  0.96858096],[ 0.2921409   0.52041739 -0.86208326  0.95603365],[ 0.8778674   0.79290038 -1.2864157   0.89749056],[ 0.21311411  0.69797581 -1.47385836  0.93818438],[ 0.9365114   0.86462575 -1.38669801  0.86133176],[ 0.1603789   0.75487292 -1.58570027  0.93395704],[ 0.90533525  0.86179203 -1.44721377  0.88385451],[ 0.1814923   0.74026328 -1.64287639  0.94397938],[ 0.87449205  0.82817572 -1.32121897  0.89892119],[ 0.2086852   0.73131466 -1.51351404  0.93928939],[ 0.65833062  0.73092353 -0.00232371  0.95754522],[0.42761564 0.71733963 0.00335366 0.96737939],[ 0.73110574  1.00053    -0.72310328  0.6445716 ],[ 0.2968691   0.98033416 -0.70941931  0.77133632],[ 0.61910129  1.35685122 -0.29459208  0.19948512],[ 0.48454732  1.36198258 -0.37372926  0.18294632],[ 0.59325761  1.39392042 -0.25534886  0.33652234],[ 0.52868772  1.39354372 -0.34563863  0.27651271],[ 0.60164988  1.52144802 -0.49467796  0.10588925],[ 0.51408464  1.5551883  -0.56719851  0.08529954]
,[ 0.49092212  0.12986134 -1.11854792  0.99916971],[ 0.50638157  0.03867532 -1.1326685   0.99888206],[ 0.52309018  0.03080826 -1.13285935  0.99924606],[ 0.54082155  0.02778905 -1.13338888  0.99882662],[ 0.46560162  0.05880807 -1.10961878  0.99886465],[ 0.45180362  0.06192595 -1.10956013  0.99907875],[ 0.43744421  0.05959465 -1.11003006  0.99849099],[ 0.57012683  0.03160387 -0.94282258  0.99961817],[ 0.43140921  0.04016868 -0.83050907  0.99952477],[ 0.5288614   0.15589856 -1.02602303  0.99990755],[ 0.47469473  0.16214031 -0.99224722  0.99988514],[ 0.72658956  0.23248428 -0.72179645  0.99987006],[ 0.34385335  0.22159904 -0.60145044  0.99991906],[ 0.80802059  0.56601608 -0.92291576  0.96898162],[ 0.29173601  0.52057356 -0.92833912  0.95379484],[ 0.87938654  0.79297042 -1.47577977  0.89878732],[ 0.21314256  0.69831139 -1.62643075  0.93724525],[ 0.93958962  0.86503118 -1.60497832  0.86390537],[ 0.16033682  0.75517088 -1.7561779   0.93385118],[ 0.90824783  0.86391747 -1.66706216  0.88654   ],[ 0.18134303  0.74026471 -1.82278037  0.94401997],[ 0.87626803  0.83048195 -1.5131681   0.90051395],[ 0.20845452  0.73126054 -1.67184412  0.93891317],[ 0.65827566  0.7322486  -0.01358594  0.9551605 ],[0.42702976 0.71727127 0.01499961 0.96605843],[ 0.70912743  1.02439308 -0.82122868  0.64785516],[ 0.297396    0.98896527 -0.70773923  0.77533495],[ 0.60587865  1.40566385 -0.33446985  0.2072975 ],[ 0.44560829  1.41672444 -0.3633644   0.18964024],[ 0.58284485  1.4489094  -0.29756549  0.34424448],[ 0.48223138  1.46328092 -0.33783641  0.28245327],[ 0.58850271  1.58352625 -0.60488993  0.10798372],[ 0.45364237  1.62053895 -0.61525643  0.08673508]
,[ 0.49095789  0.12961817 -1.117926    0.99917001],[ 0.50607407  0.03496563 -1.13260913  0.99881184],[ 0.52270585  0.02790917 -1.13280392  0.99922389],[ 0.54035151  0.02512646 -1.13332403  0.99874824],[ 0.46526298  0.05567264 -1.10912335  0.99878693],[ 0.45139533  0.05933626 -1.10905957  0.99904591],[ 0.43695945  0.05715365 -1.10953379  0.99837434],[ 0.56932539  0.02999486 -0.93835783  0.99961072],[ 0.43115124  0.03950368 -0.83159572  0.99950808],[ 0.52901173  0.15454181 -1.02587867  0.99990547],[ 0.47468263  0.16078851 -0.99246681  0.99988157],[ 0.72659171  0.23206834 -0.71818364  0.99987388],[ 0.34354824  0.22166947 -0.60809082  0.9999212 ],[ 0.80801994  0.56621248 -0.90888703  0.9690873 ],[ 0.29143232  0.52067441 -0.92183316  0.95163435],[ 0.8801986   0.79296523 -1.45520067  0.89929163],[ 0.21311991  0.69840336 -1.59396648  0.93641555],[ 0.94117594  0.86522073 -1.5808605   0.86548615],[ 0.15992151  0.75525194 -1.71979117  0.93369877],[ 0.90960932  0.86467606 -1.64414859  0.88829619],[ 0.18087633  0.74033004 -1.78742063  0.94397748],[ 0.87704647  0.83143115 -1.49277449  0.90150785],[ 0.20799902  0.73133487 -1.63919413  0.93856227],[ 0.65822941  0.73312706 -0.01762558  0.95223898],[0.42678842 0.71721816 0.0191466  0.96432638],[ 0.70019239  1.02886486 -0.81820834  0.65037715],[ 0.2971282   0.99228489 -0.70439339  0.77909786],[ 0.60205734  1.41336501 -0.34027255  0.21319833],[ 0.43275532  1.42488861 -0.35838732  0.19594182],[ 0.57973087  1.4580338  -0.30487925  0.35016617],[ 0.46903118  1.47274792 -0.33462888  0.28855681],[ 0.58757186  1.59178817 -0.61094344  0.10945378],[ 0.43589416  1.62850583 -0.61672223  0.08816814]
,[ 0.48661327  0.11321882 -1.06531596  0.99904686],[ 0.50288713  0.02290915 -1.08041251  0.99862474],[ 0.5194543   0.01843293 -1.08059669  0.99910343],[ 0.53670818  0.01437532 -1.08107078  0.99855006],[ 0.46281099  0.03859505 -1.05467391  0.99861223],[ 0.4487721   0.0419647  -1.05470431  0.99892282],[ 0.43389362  0.04111495 -1.05525374  0.99817824],[ 0.5680567   0.02442123 -0.9155634   0.99955076],[ 0.43000135  0.03084973 -0.78718889  0.99944562],[ 0.52349955  0.1447328  -0.98300517  0.99988717],[ 0.47075349  0.15264221 -0.94583309  0.99986017],[ 0.7265169   0.23205899 -0.71761984  0.99986005],[ 0.34295574  0.22163509 -0.59732258  0.99991769],[ 0.80801648  0.5675692  -0.89931095  0.96848756],[ 0.29135197  0.52318591 -0.89104927  0.94989085],[ 0.8799175   0.79591471 -1.4011848   0.89637101],[ 0.21304457  0.70088708 -1.55029035  0.93467671],[ 0.94033086  0.86522567 -1.51519823  0.86236161],[ 0.15967008  0.75537664 -1.67144811  0.93232733],[ 0.90948689  0.86454231 -1.5706811   0.88573205],[ 0.17980166  0.7404539  -1.73097384  0.94285327],[ 0.87699497  0.83173358 -1.43384159  0.89893401],[ 0.20692393  0.73139352 -1.59251416  0.93698758],[ 0.6569702   0.73379701 -0.02106003  0.9485786 ],[0.4263466  0.71718287 0.02243798 0.96251923],[ 0.70185077  1.02029502 -0.76837295  0.64347625],[ 0.29488266  1.00149322 -0.68001282  0.77797437],[ 0.61289519  1.39859557 -0.27608773  0.21074052],[ 0.42697373  1.40546668 -0.29655707  0.1942184 ],[ 0.59526527  1.44240725 -0.23728375  0.34525567],[ 0.46343741  1.44698727 -0.26566771  0.2833609 ],[ 0.59957182  1.57423449 -0.51604569  0.10812382],[ 0.43542123  1.60124254 -0.51817465  0.08707783]
,[ 0.48532858  0.1152079  -1.11968052  0.99903131],[ 0.5013538   0.02482423 -1.13030899  0.99861294],[ 0.51812541  0.02033586 -1.13055098  0.99910122],[ 0.535474    0.01625219 -1.13102102  0.99853259],[ 0.46142846  0.04128205 -1.1052376   0.99859202],[ 0.44754142  0.04402085 -1.10536027  0.99891502],[ 0.43280202  0.04218588 -1.10592532  0.99815339],[ 0.5670113   0.02448191 -0.94450998  0.99955297],[ 0.42960891  0.03151796 -0.82016724  0.9994548 ],[ 0.52267998  0.14766207 -1.03193355  0.99988711],[ 0.46990737  0.15535626 -0.99602205  0.99985933],[ 0.72703391  0.23336045 -0.74294752  0.99985397],[ 0.34276971  0.22597153 -0.64737356  0.99991542],[ 0.80806291  0.56858093 -0.98941457  0.96878034],[ 0.29136962  0.52382237 -1.00446343  0.94890624],[ 0.87991297  0.79714203 -1.55255818  0.89562988],[ 0.21304528  0.70098138 -1.73782122  0.93127233],[ 0.93951446  0.86521894 -1.67841303  0.86217511],[ 0.15964127  0.75549561 -1.87463534  0.92962414],[ 0.90969098  0.86379254 -1.73985159  0.88531953],[ 0.17984165  0.74056715 -1.93073344  0.94041628],[ 0.8769325   0.83065999 -1.59048867  0.89770484],[ 0.20692194  0.7312234  -1.7810837   0.93373752],[ 0.65720528  0.73631459 -0.02062458  0.94842309],[0.42633772 0.72032577 0.0219828  0.96254814],[ 0.70294762  1.01602829 -0.78519446  0.63659114],[ 0.29413801  0.99918044 -0.76632649  0.77530122],[ 0.62226129  1.37690926 -0.28578582  0.20732981],[ 0.45325691  1.3338145  -0.33163613  0.18847047],[ 0.602943    1.41859925 -0.2479866   0.34109351],[ 0.49472556  1.36068463 -0.29373491  0.27672049],[ 0.61592197  1.54483414 -0.52338797  0.10681096],[ 0.47184634  1.51046801 -0.53205538  0.08510766]
,[ 0.48569456  0.1169728  -1.0793817   0.99900186],[ 0.50174057  0.02584148 -1.08690739  0.99863321],[ 0.51854795  0.02081674 -1.08710599  0.99909627],[ 0.5358904   0.01639083 -1.08749247  0.99854469],[ 0.46151313  0.04552612 -1.06800604  0.99861008],[ 0.44801202  0.04819321 -1.06806254  0.99890321],[ 0.43333238  0.0461374  -1.06860197  0.998173  ],[ 0.56712759  0.02467464 -0.89307755  0.99954742],[ 0.42980394  0.0332844  -0.79677594  0.99945182],[ 0.52290559  0.14866738 -0.98936033  0.99988788],[ 0.47122726  0.15765779 -0.96125603  0.99986029],[ 0.72746193  0.23402299 -0.7103374   0.99984533],[ 0.34252805  0.22590108 -0.64622033  0.99991667],[ 0.80816352  0.57109505 -0.96360111  0.96900094],[ 0.29137161  0.52307743 -0.99649334  0.94932842],[ 0.87869942  0.79711515 -1.51436412  0.89716643],[ 0.21236014  0.7014448  -1.60532761  0.93163651],[ 0.93939036  0.86635411 -1.61954045  0.86484206],[ 0.15863633  0.75554883 -1.73304045  0.92971635],[ 0.90908802  0.86443436 -1.73063529  0.88703579],[ 0.17935473  0.74141282 -1.79774702  0.94020218],[ 0.87615538  0.83070832 -1.57559729  0.8991133 ],[ 0.20607615  0.73285705 -1.65044045  0.93364537],[ 0.65714121  0.73622203 -0.00735419  0.94948006],[0.42520076 0.7202819  0.00838623 0.96385431],[ 0.7184875   0.93818551 -0.71292979  0.64922643],[ 0.28818068  0.97927284 -0.7567063   0.78426039],[ 0.64372998  1.2273159  -0.26063246  0.21264665],[ 0.50332701  1.21464097 -0.32945725  0.1901143 ],[ 0.61782557  1.2635119  -0.22229715  0.34538805],[ 0.55513513  1.22901666 -0.29037172  0.27715787],[ 0.67099369  1.37900221 -0.42825279  0.11299465],[ 0.5210005   1.37601602 -0.46913266  0.08747243]
,[ 0.4857741   0.12462077 -1.10490417  0.99900836],[ 0.50283206  0.03252887 -1.11484528  0.99867988],[ 0.51928008  0.02704887 -1.11500609  0.99911636],[ 0.53617513  0.02249064 -1.11542964  0.99858731],[ 0.46248132  0.05570153 -1.09757781  0.99865037],[ 0.44894242  0.05558739 -1.09760678  0.99892008],[ 0.4340446   0.05076047 -1.09813714  0.99822599],[ 0.5668174   0.02566892 -0.9180215   0.99955791],[ 0.43009263  0.03264479 -0.83084661  0.99946457],[ 0.52335161  0.15192781 -1.01251388  0.99989229],[ 0.47143763  0.15896492 -0.9870804   0.99986464],[ 0.72756994  0.2340984  -0.73244488  0.99984461],[ 0.34225622  0.22500949 -0.68256825  0.99991888],[ 0.80817527  0.57096833 -0.97351801  0.96920675],[ 0.29132551  0.52168375 -0.99816018  0.94882685],[ 0.87780941  0.79708672 -1.52602899  0.89783204],[ 0.21183304  0.70400411 -1.64421296  0.93168205],[ 0.93898201  0.86839885 -1.64551854  0.86682194],[ 0.15776031  0.75569278 -1.77426028  0.93018663],[ 0.90692902  0.86683875 -1.71844935  0.88825691],[ 0.17792997  0.74157691 -1.83877826  0.94037485],[ 0.87434691  0.83154941 -1.56829429  0.89967757],[ 0.20480528  0.73400599 -1.68902719  0.93363231],[ 0.65750492  0.73615974 -0.00461577  0.95102215],[0.42522916 0.71831506 0.00543474 0.96484208],[ 0.72233188  0.92647642 -0.73211229  0.65192801],[ 0.27507496  0.97767133 -0.74138767  0.78598189],[ 0.65561175  1.21595407 -0.27061218  0.21035397],[ 0.50313282  1.20096755 -0.32060483  0.18540031],[ 0.63099158  1.25263178 -0.23122828  0.34031653],[ 0.55478835  1.2123338  -0.27992874  0.27030838],[ 0.68215406  1.36465108 -0.4401888   0.1134863 ],[ 0.52061963  1.36261296 -0.44437161  0.08633345]
,[ 0.49291712  0.12769228 -1.17541611  0.99904597],[ 0.51078194  0.04888875 -1.18528533  0.9987542 ],[ 0.52566409  0.04248859 -1.18537855  0.99915719],[ 0.54042304  0.03143992 -1.18588245  0.99866462],[ 0.47357321  0.0701264  -1.17368209  0.99872071],[ 0.46120524  0.07141585 -1.17367148  0.99896455],[ 0.44763517  0.06758989 -1.17415738  0.9983232 ],[ 0.56864423  0.03403238 -0.97369748  0.99957955],[ 0.43622366  0.04138378 -0.91316593  0.99948585],[ 0.52522624  0.1529935  -1.0748229   0.99989808],[ 0.47713932  0.1619979  -1.05731642  0.9998706 ],[ 0.72778249  0.23485258 -0.78529847  0.99984854],[ 0.34283552  0.22428907 -0.74274331  0.9999221 ],[ 0.80928719  0.57087785 -1.02421868  0.96926016],[ 0.29192978  0.51591772 -1.06536388  0.94870013],[ 0.87766659  0.80405295 -1.5489217   0.89836287],[ 0.21168232  0.70405573 -1.69737649  0.93210471],[ 0.93895167  0.87766939 -1.67202449  0.86807632],[ 0.15788446  0.75525963 -1.82786047  0.93101782],[ 0.9080779   0.87917161 -1.73211479  0.88890272],[ 0.1779305   0.74165529 -1.89377284  0.94092929],[ 0.87499493  0.85328919 -1.58569765  0.89962375],[ 0.2043736   0.73453522 -1.74284077  0.93402022],[ 0.65851426  0.7247889  -0.00493154  0.95299071],[0.4258903  0.71542901 0.00573774 0.96628302],[ 0.72753555  0.89645642 -0.72158182  0.64994824],[ 0.27475971  0.9867636  -0.71101397  0.78583097],[ 0.66743475  1.20271468 -0.23781948  0.20824271],[ 0.50085115  1.221313   -0.25590664  0.18028729],[ 0.64313543  1.24118578 -0.19571152  0.33239517],[ 0.55046707  1.23156655 -0.21132755  0.26044348],[ 0.69625074  1.35913694 -0.40732145  0.11414791],[ 0.51727903  1.38947237 -0.37640116  0.08499778]
,[ 0.49618396  0.12847136 -1.15965748  0.99903345],[ 0.51418436  0.05240893 -1.16843224  0.99878651],[ 0.52854186  0.04593743 -1.168558    0.99916315],[ 0.54246569  0.03351487 -1.16904652  0.99870157],[ 0.47776899  0.07335012 -1.15575206  0.9987514 ],[ 0.4655942   0.07532913 -1.15575135  0.99896663],[ 0.45228475  0.07224645 -1.15624273  0.99837291],[ 0.56938112  0.03665904 -0.96075755  0.99958116],[ 0.43879896  0.04422926 -0.89392328  0.99948645],[ 0.52627075  0.15313587 -1.06077218  0.9998998 ],[ 0.47958165  0.16230111 -1.04143775  0.99987155],[ 0.72786784  0.23506032 -0.76590717  0.99984491],[ 0.3432374   0.22362579 -0.72940648  0.99992311],[ 0.80998594  0.57080942 -0.98454225  0.96806425],[ 0.2922397   0.5124917  -1.02766216  0.94765061],[ 0.87764728  0.80749357 -1.54759145  0.89532751],[ 0.21165416  0.70406735 -1.67167628  0.93107486],[ 0.93892986  0.88285136 -1.64617705  0.86389947],[ 0.15807241  0.75442356 -1.78566301  0.92978537],[ 0.90845907  0.88990313 -1.70376372  0.88488042],[ 0.17792849  0.74163312 -1.85547924  0.93985945],[ 0.8753683   0.86127275 -1.58084953  0.89563829],[ 0.20408309  0.73459327 -1.71518958  0.93270683],[ 6.59091294e-01  7.19762921e-01 -9.02514555e-04  9.54623759e-01],[0.42613807 0.71425927 0.00148387 0.9675526 ],[ 0.73634636  0.86681384 -0.71252656  0.65009153],[ 0.27109993  0.96868265 -0.72118723  0.78828806],[ 0.67310435  1.16904616 -0.27907783  0.20667069],[ 0.51101524  1.18074441 -0.31509984  0.17632979],[ 0.64724404  1.20861387 -0.24372272  0.32536641],[ 0.56254947  1.18639064 -0.27035582  0.25151318],[ 0.70511311  1.31166804 -0.4235363   0.11540891],[ 0.5360505   1.33860981 -0.42187825  0.08464924]
,[ 0.50519162  0.13372967 -1.28995264  0.99909961],[ 0.5230056   0.06132548 -1.28089917  0.99888432],[ 0.53676105  0.05485722 -1.28107476  0.99922836],[ 0.5499835   0.0467342  -1.28155398  0.99880773],[ 0.48490438  0.07908506 -1.27838266  0.99884427],[ 0.47177911  0.07985948 -1.27843416  0.99903876],[ 0.45801482  0.07588403 -1.27874374  0.99849087],[ 0.57314813  0.04071403 -1.00926089  0.99961329],[ 0.4398388   0.04522598 -0.9923417   0.99951768],[ 0.53170359  0.15301159 -1.16999078  0.99990618],[ 0.48588705  0.16453984 -1.16486669  0.99987841],[ 0.72793347  0.23383147 -0.79006523  0.99985421],[ 0.34323314  0.22354096 -0.76787335  0.99991786],[ 0.80962449  0.56924301 -0.99058455  0.96903449],[ 0.29483402  0.51300943 -1.0718081   0.94552052],[ 0.883448    0.80718493 -1.51662648  0.89837092],[ 0.21026555  0.70505416 -1.72281587  0.92665815],[ 0.94269449  0.88095278 -1.63243771  0.86575979],[ 0.15151384  0.75487542 -1.85451508  0.92478013],[ 0.91804582  0.88734031 -1.70046592  0.88635796],[ 0.17240855  0.7395764  -1.92762411  0.9356783 ],[ 0.88594055  0.85845435 -1.55618989  0.89685136],[ 0.20045166  0.72945023 -1.7716732   0.92834151],[0.65906471 0.71623749 0.00248661 0.95805079],[ 0.42679539  0.71452999 -0.00168772  0.96935028],[ 0.74378204  0.84610015 -0.77582556  0.64517373],[ 0.27173385  0.89295077 -0.77337158  0.7752592 ],[ 0.6872223   1.17276406 -0.37696141  0.21096607],[ 0.44186205  1.13436508 -0.38357642  0.17407574],[ 0.65872985  1.22142613 -0.34659988  0.33006936],[ 0.48356867  1.15886724 -0.34834409  0.24787307],[ 0.73111665  1.3127315  -0.61490661  0.12114343],[ 0.44402879  1.27531445 -0.58337748  0.08577237]
,[ 0.51587141  0.14669691 -0.9071787   0.99916154],[ 0.53429061  0.09990943 -0.91606915  0.99898565],[ 0.54759127  0.0880383  -0.91612464  0.99929559],[ 0.56064403  0.07957424 -0.91675377  0.99891818],[ 0.49591818  0.11150409 -0.91411722  0.99894387],[ 0.48291272  0.11027229 -0.91416228  0.99911594],[ 0.46947819  0.10552539 -0.91434747  0.99862343],[ 0.58173496  0.05247119 -0.68357384  0.99964708],[ 0.44470543  0.06207808 -0.67614114  0.99955606],[ 0.54120082  0.15656544 -0.79186064  0.9999131 ],[ 0.49583784  0.16727012 -0.78940523  0.99988723],[ 0.73027897  0.22004771 -0.44213954  0.99986267],[ 0.34593353  0.21101467 -0.40798768  0.99991524],[ 0.80937707  0.5579496  -0.3665337   0.96316427],[ 0.29944828  0.51367742 -0.43453377  0.93985516],[ 0.89979535  0.7899999  -0.61945885  0.88707006],[ 0.19989014  0.69726908 -0.84623051  0.91827613],[ 0.95106447  0.86885267 -0.65831453  0.85123247],[ 0.14140157  0.74021679 -0.89946967  0.91532588],[ 0.93552577  0.85386646 -0.73693347  0.87334013],[ 0.14671883  0.70645022 -0.96930933  0.92703605],[ 0.90975648  0.83241493 -0.65260303  0.88589102],[ 0.17412654  0.689726   -0.88327044  0.91969156],[0.6591543  0.71323401 0.0040286  0.96184391],[ 0.42685056  0.71062952 -0.00332659  0.97166127],[ 0.7802664   0.82477629 -0.89327544  0.66489959],[ 0.23208447  0.85255849 -0.82614261  0.78324717],[ 0.60846519  1.13761973 -0.70638931  0.21582495],[ 0.53232425  1.06681943 -0.71063834  0.19198793],[ 0.57618076  1.15418208 -0.6761663   0.34135568],[ 0.56835932  1.05425751 -0.68414897  0.26122251],[ 0.55253613  1.22955024 -0.88299769  0.13547903],[ 0.66729212  1.14639425 -0.89043504  0.10802407]
,[ 0.52721435  0.10759638 -0.77239287  0.99894989],[ 0.54648721  0.05458074 -0.77255768  0.99895424],[ 0.56152308  0.04868909 -0.77276623  0.9992308 ],[ 0.57641661  0.04413467 -0.77347487  0.9989199 ],[ 0.50620902  0.05788971 -0.76665062  0.99887198],[ 0.49152178  0.05823335 -0.7667225   0.99899977],[ 0.47683033  0.05859981 -0.76707524  0.99859458],[ 0.58179271  0.03354548 -0.55262822  0.99960399],[ 0.44547415  0.03777842 -0.51878726  0.99947858],[ 0.54404652  0.11240708 -0.66817355  0.99990332],[ 0.49889246  0.1391411  -0.65797353  0.99987882],[ 0.73070049  0.21197528 -0.39438868  0.99983788],[ 0.35123056  0.19692726 -0.34507635  0.99988419],[ 0.80859804  0.54459316 -0.36955079  0.95706701],[ 0.30330521  0.51113528 -0.37487027  0.9369064 ],[ 0.90032214  0.75525677 -0.67697948  0.86899054],[ 0.19814137  0.67103708 -0.77309304  0.91124696],[ 0.95087993  0.83781487 -0.73834628  0.83243394],[ 0.13756789  0.70397735 -0.84668952  0.9080407 ],[ 0.93685257  0.82747495 -0.82928288  0.85708213],[ 0.13588586  0.66701818 -0.9324258   0.92111081],[ 0.91167498  0.80429995 -0.71953094  0.87256229],[ 0.16503794  0.65933102 -0.8192482   0.91488218],[0.66042173 0.70828259 0.00408405 0.96480989],[ 0.42740422  0.70650738 -0.00338798  0.97320062],[ 0.82516259  0.82787216 -0.84230125  0.6820634 ],[ 0.24137573  0.81318706 -0.81687677  0.78873044],[ 0.57117105  1.10081279 -0.51444823  0.2180607 ],[ 0.59929067  0.98697829 -0.61467731  0.21164864],[ 0.53602564  1.08928359 -0.47232819  0.33939117],[ 0.6299721   0.95953465 -0.57260072  0.27573964],[ 0.47291279  1.19447541 -0.747666    0.14241932],[ 0.75727326  1.04949176 -0.75371838  0.13170992]
